Year,Month,Day,Time,Min,Sec,Radiation(Ldown-Lup)(Wm^2)
2021.0,11.0,23.0,3.0,30.0,0.0,-5.4836
2021.0,11.0,23.0,19.0,30.0,0.0,-4.7712
2021.0,11.0,23.0,19.0,40.0,0.0,-5.2035
2021.0,11.0,23.0,20.0,10.0,0.0,-5.4718
2021.0,11.0,23.0,20.0,20.0,0.0,-5.5368
2021.0,11.0,23.0,20.0,30.0,0.0,-5.969
2021.0,11.0,23.0,20.0,40.0,0.0,-6.4192
2021.0,11.0,23.0,20.0,50.0,0.0,-6.455
2021.0,11.0,23.0,21.0,0.0,0.0,-6.1344
2021.0,11.0,23.0,21.0,10.0,0.0,-6.1738
2021.0,11.0,23.0,21.0,20.0,0.0,-6.2488
2021.0,11.0,23.0,21.0,50.0,0.0,-6.19
2021.0,11.0,23.0,22.0,0.0,0.0,-6.1573
2021.0,11.0,23.0,22.0,10.0,0.0,-6.2796
2021.0,11.0,23.0,22.0,20.0,0.0,-6.2126
2021.0,11.0,23.0,22.0,30.0,0.0,-6.213
2021.0,11.0,23.0,22.0,40.0,0.0,-6.1189
2021.0,11.0,23.0,22.0,50.0,0.0,-5.9025
2021.0,11.0,23.0,23.0,0.0,0.0,-6.051
2021.0,11.0,23.0,23.0,30.0,0.0,-5.9252
2021.0,11.0,23.0,23.0,40.0,0.0,-5.9736
2021.0,11.0,23.0,23.0,50.0,0.0,-5.8508
2021.0,11.0,24.0,0.0,0.0,0.0,-5.67
2021.0,11.0,24.0,0.0,10.0,0.0,-5.8169
2021.0,11.0,24.0,0.0,20.0,0.0,-5.6077
2021.0,11.0,24.0,0.0,30.0,0.0,-5.7727
2021.0,11.0,24.0,0.0,40.0,0.0,-5.8234
2021.0,11.0,24.0,1.0,10.0,0.0,-5.8714
2021.0,11.0,24.0,1.0,20.0,0.0,-5.7524
2021.0,11.0,24.0,1.0,30.0,0.0,-5.6999
2021.0,11.0,24.0,1.0,40.0,0.0,-5.5756
2021.0,11.0,24.0,1.0,50.0,0.0,-5.5219
2021.0,11.0,24.0,2.0,0.0,0.0,-5.5127
2021.0,11.0,24.0,2.0,10.0,0.0,-5.4514
2021.0,11.0,24.0,2.0,20.0,0.0,-5.3959
2021.0,11.0,24.0,2.0,50.0,0.0,-4.9792
2021.0,11.0,24.0,3.0,0.0,0.0,-5.136
2021.0,11.0,24.0,3.0,10.0,0.0,-4.7677
2021.0,11.0,24.0,3.0,20.0,0.0,-4.8385
2021.0,11.0,24.0,3.0,30.0,0.0,-4.8917
2021.0,11.0,24.0,19.0,30.0,0.0,-5.0577
2021.0,11.0,24.0,19.0,40.0,0.0,-5.2813
2021.0,11.0,24.0,19.0,50.0,0.0,-4.8113
2021.0,11.0,24.0,20.0,20.0,0.0,-5.4531
2021.0,11.0,24.0,20.0,30.0,0.0,-4.5414
2021.0,11.0,24.0,20.0,40.0,0.0,-4.6898
2021.0,11.0,24.0,20.0,50.0,0.0,-4.6391
2021.0,11.0,24.0,21.0,0.0,0.0,-4.5807
2021.0,11.0,24.0,21.0,10.0,0.0,-4.863
2021.0,11.0,24.0,21.0,20.0,0.0,-5.9437
2021.0,11.0,24.0,21.0,30.0,0.0,-5.0423
2021.0,11.0,24.0,22.0,0.0,0.0,-4.4247
2021.0,11.0,24.0,22.0,10.0,0.0,-4.5884
2021.0,11.0,24.0,22.0,20.0,0.0,-4.2231
2021.0,11.0,24.0,22.0,30.0,0.0,-4.3403
2021.0,11.0,24.0,22.0,40.0,0.0,-3.8609
2021.0,11.0,24.0,22.0,50.0,0.0,-4.0066
2021.0,11.0,24.0,23.0,0.0,0.0,-4.0653
2021.0,11.0,24.0,23.0,10.0,0.0,-4.0807
2021.0,11.0,24.0,23.0,40.0,0.0,-8.4556
2021.0,11.0,24.0,23.0,50.0,0.0,-9.36
2021.0,11.0,25.0,0.0,0.0,0.0,-11.1861
2021.0,11.0,25.0,0.0,10.0,0.0,-13.6347
2021.0,11.0,25.0,0.0,20.0,0.0,-11.422
2021.0,11.0,25.0,0.0,30.0,0.0,-13.5418
2021.0,11.0,25.0,0.0,40.0,0.0,-10.4803
2021.0,11.0,25.0,0.0,50.0,0.0,-6.9865
2021.0,11.0,25.0,1.0,20.0,0.0,-8.4832
2021.0,11.0,25.0,1.0,30.0,0.0,-9.1691
2021.0,11.0,25.0,1.0,40.0,0.0,-13.8255
2021.0,11.0,25.0,1.0,50.0,0.0,-17.8021
2021.0,11.0,25.0,2.0,0.0,0.0,-16.0077
2021.0,11.0,25.0,2.0,10.0,0.0,-15.5126
2021.0,11.0,25.0,2.0,20.0,0.0,-13.5142
2021.0,11.0,25.0,2.0,30.0,0.0,-15.0632
2021.0,11.0,25.0,3.0,0.0,0.0,-12.4703
2021.0,11.0,25.0,3.0,10.0,0.0,-14.1956
2021.0,11.0,25.0,3.0,20.0,0.0,-13.8122
2021.0,11.0,25.0,3.0,30.0,0.0,-13.8516
2021.0,11.0,25.0,19.0,30.0,0.0,-12.085
2021.0,11.0,25.0,21.0,40.0,0.0,-2.8577
2021.0,11.0,25.0,21.0,50.0,0.0,-2.7482
2021.0,11.0,25.0,22.0,0.0,0.0,-2.7618
2021.0,11.0,25.0,22.0,30.0,0.0,-2.8335
2021.0,11.0,25.0,22.0,40.0,0.0,-2.5163
2021.0,11.0,25.0,22.0,50.0,0.0,-2.8469
2021.0,11.0,25.0,23.0,0.0,0.0,-2.6448
2021.0,11.0,25.0,23.0,10.0,0.0,-2.8035
2021.0,11.0,25.0,23.0,20.0,0.0,-2.8408
2021.0,11.0,25.0,23.0,30.0,0.0,-2.6759
2021.0,11.0,25.0,23.0,40.0,0.0,-2.7267
2021.0,11.0,26.0,0.0,10.0,0.0,-2.5045
2021.0,11.0,26.0,0.0,20.0,0.0,-2.1933
2021.0,11.0,26.0,0.0,30.0,0.0,-1.9722
2021.0,11.0,26.0,0.0,40.0,0.0,-1.8635
2021.0,11.0,26.0,0.0,50.0,0.0,-1.9363
2021.0,11.0,26.0,1.0,0.0,0.0,-1.8316
2021.0,11.0,26.0,1.0,10.0,0.0,-1.7065
2021.0,11.0,26.0,1.0,20.0,0.0,-1.4921
2021.0,11.0,26.0,1.0,50.0,0.0,-1.456
2021.0,11.0,26.0,2.0,0.0,0.0,-1.4861
2021.0,11.0,26.0,2.0,10.0,0.0,-1.7603
2021.0,11.0,26.0,2.0,20.0,0.0,-1.7224
2021.0,11.0,26.0,2.0,30.0,0.0,-3.2164
2021.0,11.0,26.0,2.0,40.0,0.0,-1.6624
2021.0,11.0,26.0,2.0,50.0,0.0,-1.6429
2021.0,11.0,26.0,3.0,0.0,0.0,-2.6539
2021.0,11.0,26.0,3.0,30.0,0.0,-1.7317
2021.0,11.0,26.0,19.0,30.0,0.0,-8.0461
2021.0,11.0,26.0,19.0,40.0,0.0,-10.0417
2021.0,11.0,26.0,19.0,50.0,0.0,-11.9208
2021.0,11.0,26.0,20.0,0.0,0.0,-11.1798
2021.0,11.0,26.0,20.0,10.0,0.0,-8.9174
2021.0,11.0,26.0,20.0,20.0,0.0,-8.8458
2021.0,11.0,26.0,20.0,30.0,0.0,-10.7555
2021.0,11.0,26.0,21.0,0.0,0.0,-6.4452
2021.0,11.0,26.0,21.0,10.0,0.0,-8.0295
2021.0,11.0,26.0,21.0,20.0,0.0,-8.9661
2021.0,11.0,26.0,21.0,30.0,0.0,-8.8484
2021.0,11.0,26.0,21.0,40.0,0.0,-6.386
2021.0,11.0,26.0,21.0,50.0,0.0,-5.4243
2021.0,11.0,26.0,22.0,0.0,0.0,-4.1051
2021.0,11.0,26.0,22.0,10.0,0.0,-5.7177
2021.0,11.0,26.0,22.0,40.0,0.0,-7.1847
2021.0,11.0,26.0,22.0,50.0,0.0,-6.7769
2021.0,11.0,26.0,23.0,0.0,0.0,-6.9915
2021.0,11.0,26.0,23.0,10.0,0.0,-7.3217
2021.0,11.0,26.0,23.0,20.0,0.0,-8.6104
2021.0,11.0,26.0,23.0,30.0,0.0,-7.7426
2021.0,11.0,26.0,23.0,40.0,0.0,-7.9928
2021.0,11.0,26.0,23.0,50.0,0.0,-7.2287
2021.0,11.0,27.0,0.0,20.0,0.0,-7.0358
2021.0,11.0,27.0,0.0,30.0,0.0,-7.1918
2021.0,11.0,27.0,0.0,40.0,0.0,-7.8095
2021.0,11.0,27.0,0.0,50.0,0.0,-6.7969
2021.0,11.0,27.0,1.0,0.0,0.0,-6.9433
2021.0,11.0,27.0,1.0,10.0,0.0,-5.975
2021.0,11.0,27.0,1.0,20.0,0.0,-6.3057
2021.0,11.0,27.0,1.0,30.0,0.0,-7.0457
2021.0,11.0,27.0,2.0,0.0,0.0,-4.8597
2021.0,11.0,27.0,2.0,10.0,0.0,-4.0604
2021.0,11.0,27.0,2.0,20.0,0.0,-4.813
2021.0,11.0,27.0,2.0,30.0,0.0,-6.5502
2021.0,11.0,27.0,2.0,40.0,0.0,-5.2795
2021.0,11.0,27.0,2.0,50.0,0.0,-5.3982
2021.0,11.0,27.0,3.0,0.0,0.0,-6.6051
2021.0,11.0,27.0,3.0,10.0,0.0,-4.1772
2021.0,11.0,27.0,19.0,30.0,0.0,-24.8224
2021.0,11.0,27.0,19.0,40.0,0.0,-22.9062
2021.0,11.0,27.0,19.0,50.0,0.0,-25.21
2021.0,11.0,27.0,20.0,0.0,0.0,-23.5878
2021.0,11.0,27.0,20.0,10.0,0.0,-24.868
2021.0,11.0,27.0,20.0,20.0,0.0,-26.3559
2021.0,11.0,27.0,20.0,30.0,0.0,-26.2448
2021.0,11.0,27.0,20.0,40.0,0.0,-25.8747
2021.0,11.0,27.0,21.0,10.0,0.0,-26.5117
2021.0,11.0,27.0,21.0,20.0,0.0,-26.2839
2021.0,11.0,27.0,21.0,30.0,0.0,-26.421
2021.0,11.0,27.0,21.0,40.0,0.0,-26.7147
2021.0,11.0,27.0,21.0,50.0,0.0,-27.6241
2021.0,11.0,27.0,22.0,0.0,0.0,-25.9874
2021.0,11.0,27.0,22.0,10.0,0.0,-26.6629
2021.0,11.0,27.0,22.0,20.0,0.0,-26.6028
2021.0,11.0,27.0,22.0,50.0,0.0,-18.8789
2021.0,11.0,27.0,23.0,0.0,0.0,-15.9355
2021.0,11.0,27.0,23.0,10.0,0.0,-14.2341
2021.0,11.0,27.0,23.0,20.0,0.0,-12.6324
2021.0,11.0,27.0,23.0,30.0,0.0,-11.1538
2021.0,11.0,27.0,23.0,40.0,0.0,-9.4491
2021.0,11.0,27.0,23.0,50.0,0.0,-10.8514
2021.0,11.0,28.0,0.0,0.0,0.0,-7.8109
2021.0,11.0,28.0,0.0,30.0,0.0,-6.1795
2021.0,11.0,28.0,0.0,40.0,0.0,-8.5375
2021.0,11.0,28.0,0.0,50.0,0.0,-8.7448
2021.0,11.0,28.0,1.0,0.0,0.0,-7.7076
2021.0,11.0,28.0,1.0,10.0,0.0,-8.2361
2021.0,11.0,28.0,1.0,20.0,0.0,-6.4314
2021.0,11.0,28.0,1.0,30.0,0.0,-6.5506
2021.0,11.0,28.0,1.0,40.0,0.0,-8.0567
2021.0,11.0,28.0,2.0,10.0,0.0,-10.2879
2021.0,11.0,28.0,2.0,20.0,0.0,-11.4277
2021.0,11.0,28.0,2.0,30.0,0.0,-16.1852
2021.0,11.0,28.0,2.0,40.0,0.0,-10.2885
2021.0,11.0,28.0,2.0,50.0,0.0,-9.3976
2021.0,11.0,28.0,3.0,0.0,0.0,-9.4443
2021.0,11.0,28.0,3.0,10.0,0.0,-8.1816
2021.0,11.0,28.0,3.0,20.0,0.0,-7.1586
2021.0,11.0,28.0,19.0,40.0,0.0,-11.4648
2021.0,11.0,28.0,19.0,50.0,0.0,-10.7878
2021.0,11.0,28.0,20.0,0.0,0.0,-11.0921
2021.0,11.0,28.0,20.0,10.0,0.0,-10.3746
2021.0,11.0,28.0,20.0,20.0,0.0,-10.3948
2021.0,11.0,28.0,20.0,30.0,0.0,-10.0353
2021.0,11.0,28.0,20.0,40.0,0.0,-10.907
2021.0,11.0,28.0,20.0,50.0,0.0,-8.572
2021.0,11.0,28.0,21.0,20.0,0.0,-13.1293
2021.0,11.0,28.0,21.0,30.0,0.0,-14.0091
2021.0,11.0,28.0,21.0,40.0,0.0,-14.9989
2021.0,11.0,28.0,21.0,50.0,0.0,-14.4299
2021.0,11.0,28.0,22.0,0.0,0.0,-18.1323
2021.0,11.0,28.0,22.0,10.0,0.0,-24.6614
2021.0,11.0,28.0,22.0,20.0,0.0,-21.7049
2021.0,11.0,28.0,22.0,30.0,0.0,-13.8954
2021.0,11.0,28.0,23.0,0.0,0.0,-23.0729
2021.0,11.0,28.0,23.0,10.0,0.0,-20.6577
2021.0,11.0,28.0,23.0,20.0,0.0,-16.5357
2021.0,11.0,28.0,23.0,30.0,0.0,-15.0912
2021.0,11.0,28.0,23.0,40.0,0.0,-14.085
2021.0,11.0,28.0,23.0,50.0,0.0,-11.203
2021.0,11.0,29.0,0.0,0.0,0.0,-10.0377
2021.0,11.0,29.0,0.0,10.0,0.0,-9.9428
2021.0,11.0,29.0,0.0,40.0,0.0,-9.0657
2021.0,11.0,29.0,0.0,50.0,0.0,-9.0962
2021.0,11.0,29.0,1.0,0.0,0.0,-9.7179
2021.0,11.0,29.0,1.0,10.0,0.0,-9.5902
2021.0,11.0,29.0,1.0,20.0,0.0,-9.4757
2021.0,11.0,29.0,1.0,30.0,0.0,-9.4404
2021.0,11.0,29.0,1.0,40.0,0.0,-10.4204
2021.0,11.0,29.0,1.0,50.0,0.0,-12.8736
2021.0,11.0,29.0,2.0,20.0,0.0,-22.4623
2021.0,11.0,29.0,2.0,30.0,0.0,-25.23
2021.0,11.0,29.0,2.0,40.0,0.0,-22.5449
2021.0,11.0,29.0,2.0,50.0,0.0,-24.4279
2021.0,11.0,29.0,3.0,0.0,0.0,-25.5486
2021.0,11.0,29.0,3.0,10.0,0.0,-25.0484
2021.0,11.0,29.0,3.0,20.0,0.0,-26.743
2021.0,11.0,29.0,3.0,30.0,0.0,-25.6286
2021.0,11.0,29.0,22.0,50.0,0.0,-20.3299
2021.0,11.0,29.0,23.0,0.0,0.0,-18.2359
2021.0,11.0,29.0,23.0,10.0,0.0,-18.0308
2021.0,11.0,29.0,23.0,20.0,0.0,-17.6895
2021.0,11.0,29.0,23.0,30.0,0.0,-12.7758
2021.0,11.0,29.0,23.0,40.0,0.0,-7.5923
2021.0,11.0,29.0,23.0,50.0,0.0,-8.4288
2021.0,11.0,30.0,0.0,0.0,0.0,-13.0292
2021.0,11.0,30.0,0.0,30.0,0.0,-15.0353
2021.0,11.0,30.0,0.0,40.0,0.0,-17.2462
2021.0,11.0,30.0,0.0,50.0,0.0,-10.6251
2021.0,11.0,30.0,1.0,0.0,0.0,-10.5461
2021.0,11.0,30.0,1.0,10.0,0.0,-5.3488
2021.0,11.0,30.0,1.0,20.0,0.0,-2.8494
2021.0,11.0,30.0,1.0,30.0,0.0,-0.8621
2021.0,11.0,30.0,1.0,40.0,0.0,-3.6957
2021.0,11.0,30.0,2.0,10.0,0.0,-1.7282
2021.0,11.0,30.0,2.0,20.0,0.0,-2.4608
2021.0,11.0,30.0,2.0,30.0,0.0,-2.9097
2021.0,11.0,30.0,2.0,40.0,0.0,-7.3347
2021.0,11.0,30.0,2.0,50.0,0.0,-12.8635
2021.0,11.0,30.0,3.0,0.0,0.0,-14.1227
2021.0,11.0,30.0,3.0,10.0,0.0,-2.5677
2021.0,11.0,30.0,3.0,20.0,0.0,-0.6634
2021.0,11.0,30.0,19.0,40.0,0.0,-5.0432
2021.0,11.0,30.0,19.0,50.0,0.0,-5.4351
2021.0,11.0,30.0,20.0,0.0,0.0,-6.1978
2021.0,11.0,30.0,20.0,10.0,0.0,-5.0838
2021.0,11.0,30.0,20.0,20.0,0.0,-5.4317
2021.0,11.0,30.0,20.0,30.0,0.0,-5.0546
2021.0,11.0,30.0,20.0,40.0,0.0,-4.7894
2021.0,11.0,30.0,20.0,50.0,0.0,-5.2288
2021.0,11.0,30.0,21.0,20.0,0.0,-6.2039
2021.0,11.0,30.0,21.0,30.0,0.0,-5.529
2021.0,11.0,30.0,21.0,40.0,0.0,-5.5042
2021.0,11.0,30.0,21.0,50.0,0.0,-5.9907
2021.0,11.0,30.0,22.0,0.0,0.0,-5.6824
2021.0,11.0,30.0,22.0,10.0,0.0,-6.1639
2021.0,11.0,30.0,22.0,20.0,0.0,-5.982
2021.0,11.0,30.0,22.0,30.0,0.0,-6.7644
2021.0,11.0,30.0,23.0,0.0,0.0,-6.929
2021.0,11.0,30.0,23.0,10.0,0.0,-7.072
2021.0,11.0,30.0,23.0,20.0,0.0,-7.4483
2021.0,11.0,30.0,23.0,30.0,0.0,-7.24
2021.0,11.0,30.0,23.0,40.0,0.0,-7.642
2021.0,11.0,30.0,23.0,50.0,0.0,-7.5074
2021.0,12.0,1.0,0.0,0.0,0.0,-7.7899
2021.0,12.0,1.0,0.0,10.0,0.0,-8.2626
2021.0,12.0,1.0,0.0,40.0,0.0,-8.2127
2021.0,12.0,1.0,0.0,50.0,0.0,-8.2283
2021.0,12.0,1.0,1.0,0.0,0.0,-8.3466
2021.0,12.0,1.0,1.0,10.0,0.0,-8.1655
2021.0,12.0,1.0,1.0,20.0,0.0,-8.2452
2021.0,12.0,1.0,1.0,30.0,0.0,-8.4285
2021.0,12.0,1.0,1.0,40.0,0.0,-8.7558
2021.0,12.0,1.0,1.0,50.0,0.0,-8.6247
2021.0,12.0,1.0,2.0,20.0,0.0,-9.2183
2021.0,12.0,1.0,2.0,30.0,0.0,-9.2061
2021.0,12.0,1.0,2.0,40.0,0.0,-9.1808
2021.0,12.0,1.0,2.0,50.0,0.0,-9.3139
2021.0,12.0,1.0,3.0,0.0,0.0,-9.0636
2021.0,12.0,1.0,3.0,10.0,0.0,-9.3745
2021.0,12.0,1.0,3.0,20.0,0.0,-9.7117
2021.0,12.0,1.0,3.0,30.0,0.0,-9.8801
2021.0,12.0,1.0,19.0,50.0,0.0,-13.5154
2021.0,12.0,1.0,20.0,0.0,0.0,-22.4404
2021.0,12.0,1.0,20.0,10.0,0.0,-34.8745
2021.0,12.0,1.0,20.0,20.0,0.0,-36.7755
2021.0,12.0,1.0,20.0,30.0,0.0,-34.4011
2021.0,12.0,1.0,20.0,40.0,0.0,-37.1081
2021.0,12.0,1.0,20.0,50.0,0.0,-35.1442
2021.0,12.0,1.0,21.0,0.0,0.0,-36.154
2021.0,12.0,1.0,21.0,30.0,0.0,-13.442
2021.0,12.0,1.0,21.0,40.0,0.0,-9.657
2021.0,12.0,1.0,21.0,50.0,0.0,-13.4281
2021.0,12.0,1.0,22.0,0.0,0.0,-16.8579
2021.0,12.0,1.0,22.0,10.0,0.0,-19.5473
2021.0,12.0,1.0,22.0,20.0,0.0,-19.6097
2021.0,12.0,1.0,22.0,30.0,0.0,-13.1822
2021.0,12.0,1.0,22.0,40.0,0.0,-17.4495
2021.0,12.0,1.0,23.0,10.0,0.0,-25.9261
2021.0,12.0,1.0,23.0,20.0,0.0,-34.1527
2021.0,12.0,1.0,23.0,30.0,0.0,-30.475
2021.0,12.0,1.0,23.0,40.0,0.0,-35.8938
2021.0,12.0,1.0,23.0,50.0,0.0,-35.7317
2021.0,12.0,2.0,0.0,0.0,0.0,-36.1334
2021.0,12.0,2.0,0.0,10.0,0.0,-36.2131
2021.0,12.0,2.0,0.0,20.0,0.0,-36.4094
2021.0,12.0,2.0,0.0,50.0,0.0,-34.2554
2021.0,12.0,2.0,1.0,0.0,0.0,-33.2706
2021.0,12.0,2.0,1.0,10.0,0.0,-13.2293
2021.0,12.0,2.0,1.0,20.0,0.0,-24.144
2021.0,12.0,2.0,1.0,30.0,0.0,-28.2384
2021.0,12.0,2.0,1.0,40.0,0.0,-32.9695
2021.0,12.0,2.0,1.0,50.0,0.0,-12.2872
2021.0,12.0,2.0,2.0,0.0,0.0,-32.7057
2021.0,12.0,2.0,2.0,30.0,0.0,-29.0757
2021.0,12.0,2.0,2.0,40.0,0.0,-31.9501
2021.0,12.0,2.0,2.0,50.0,0.0,-33.7848
2021.0,12.0,2.0,3.0,0.0,0.0,-34.8357
2021.0,12.0,2.0,3.0,10.0,0.0,-32.9481
2021.0,12.0,2.0,3.0,20.0,0.0,-34.0
2021.0,12.0,2.0,3.0,30.0,0.0,-33.5347
2021.0,12.0,2.0,19.0,30.0,0.0,-31.8694
2021.0,12.0,2.0,20.0,0.0,0.0,-30.6309
2021.0,12.0,2.0,20.0,10.0,0.0,-32.5356
2021.0,12.0,2.0,20.0,20.0,0.0,-32.993
2021.0,12.0,2.0,20.0,30.0,0.0,-32.1215
2021.0,12.0,2.0,20.0,40.0,0.0,-33.0095
2021.0,12.0,2.0,20.0,50.0,0.0,-31.8323
2021.0,12.0,2.0,21.0,0.0,0.0,-30.8032
2021.0,12.0,2.0,21.0,10.0,0.0,-31.9964
2021.0,12.0,2.0,21.0,40.0,0.0,-31.0923
2021.0,12.0,2.0,21.0,50.0,0.0,-30.6039
2021.0,12.0,2.0,22.0,0.0,0.0,-31.5351
2021.0,12.0,2.0,22.0,10.0,0.0,-30.8555
2021.0,12.0,2.0,22.0,20.0,0.0,-30.9387
2021.0,12.0,2.0,22.0,30.0,0.0,-31.12
2021.0,12.0,2.0,22.0,40.0,0.0,-28.4266
2021.0,12.0,2.0,22.0,50.0,0.0,-27.205
2021.0,12.0,2.0,23.0,20.0,0.0,-26.4279
2021.0,12.0,2.0,23.0,30.0,0.0,-26.1827
2021.0,12.0,2.0,23.0,40.0,0.0,-24.0644
2021.0,12.0,2.0,23.0,50.0,0.0,-23.3872
2021.0,12.0,3.0,0.0,0.0,0.0,-24.1593
2021.0,12.0,3.0,0.0,10.0,0.0,-23.3998
2021.0,12.0,3.0,0.0,20.0,0.0,-24.6849
2021.0,12.0,3.0,0.0,30.0,0.0,-24.2263
2021.0,12.0,3.0,1.0,0.0,0.0,-26.3986
2021.0,12.0,3.0,1.0,10.0,0.0,-29.6394
2021.0,12.0,3.0,1.0,20.0,0.0,-27.8777
2021.0,12.0,3.0,1.0,30.0,0.0,-29.9057
2021.0,12.0,3.0,1.0,40.0,0.0,-28.2241
2021.0,12.0,3.0,1.0,50.0,0.0,-28.4138
2021.0,12.0,3.0,2.0,0.0,0.0,-25.9398
2021.0,12.0,3.0,2.0,10.0,0.0,-28.1145
2021.0,12.0,3.0,2.0,40.0,0.0,-24.9464
2021.0,12.0,3.0,2.0,50.0,0.0,-25.0186
2021.0,12.0,3.0,3.0,0.0,0.0,-27.0679
2021.0,12.0,3.0,3.0,10.0,0.0,-26.2401
2021.0,12.0,3.0,3.0,20.0,0.0,-27.3812
2021.0,12.0,3.0,3.0,30.0,0.0,-28.3794
2021.0,12.0,3.0,19.0,30.0,0.0,-36.602
2021.0,12.0,3.0,19.0,40.0,0.0,-35.8109
2021.0,12.0,3.0,20.0,10.0,0.0,-36.0036
2021.0,12.0,3.0,20.0,20.0,0.0,-35.7564
2021.0,12.0,3.0,20.0,30.0,0.0,-35.4179
2021.0,12.0,3.0,20.0,40.0,0.0,-36.4636
2021.0,12.0,3.0,20.0,50.0,0.0,-38.7864
2021.0,12.0,3.0,21.0,0.0,0.0,-38.0934
2021.0,12.0,3.0,21.0,10.0,0.0,-37.6497
2021.0,12.0,3.0,21.0,20.0,0.0,-36.8259
2021.0,12.0,3.0,21.0,50.0,0.0,-38.0299
2021.0,12.0,3.0,22.0,0.0,0.0,-38.0599
2021.0,12.0,3.0,22.0,10.0,0.0,-39.1546
2021.0,12.0,3.0,22.0,20.0,0.0,-36.3668
2021.0,12.0,3.0,22.0,30.0,0.0,-37.3555
2021.0,12.0,3.0,22.0,40.0,0.0,-36.7862
2021.0,12.0,3.0,22.0,50.0,0.0,-36.5326
2021.0,12.0,3.0,23.0,0.0,0.0,-38.0005
2021.0,12.0,3.0,23.0,30.0,0.0,-35.8217
2021.0,12.0,3.0,23.0,40.0,0.0,-37.8744
2021.0,12.0,3.0,23.0,50.0,0.0,-36.257
2021.0,12.0,4.0,0.0,0.0,0.0,-36.9141
2021.0,12.0,4.0,0.0,10.0,0.0,-36.6218
2021.0,12.0,4.0,0.0,20.0,0.0,-36.8363
2021.0,12.0,4.0,0.0,30.0,0.0,-37.246
2021.0,12.0,4.0,0.0,40.0,0.0,-37.1501
2021.0,12.0,4.0,1.0,10.0,0.0,-34.5645
2021.0,12.0,4.0,1.0,20.0,0.0,-35.5421
2021.0,12.0,4.0,1.0,30.0,0.0,-34.8782
2021.0,12.0,4.0,1.0,40.0,0.0,-36.1342
2021.0,12.0,4.0,1.0,50.0,0.0,-35.2966
2021.0,12.0,4.0,2.0,0.0,0.0,-35.6325
2021.0,12.0,4.0,2.0,10.0,0.0,-36.1194
2021.0,12.0,4.0,2.0,20.0,0.0,-36.5388
2021.0,12.0,4.0,2.0,50.0,0.0,-36.0738
2021.0,12.0,4.0,3.0,0.0,0.0,-35.9312
2021.0,12.0,4.0,3.0,10.0,0.0,-36.5811
2021.0,12.0,4.0,3.0,20.0,0.0,-36.9986
2021.0,12.0,4.0,3.0,30.0,0.0,-35.5655
2021.0,12.0,4.0,19.0,30.0,0.0,-35.8333
2021.0,12.0,4.0,19.0,40.0,0.0,-35.1702
2021.0,12.0,4.0,19.0,50.0,0.0,-35.0699
2021.0,12.0,4.0,20.0,20.0,0.0,-34.4757
2021.0,12.0,4.0,20.0,30.0,0.0,-34.9836
2021.0,12.0,4.0,20.0,40.0,0.0,-34.8506
2021.0,12.0,4.0,20.0,50.0,0.0,-34.767
2021.0,12.0,4.0,21.0,0.0,0.0,-33.5197
2021.0,12.0,4.0,21.0,10.0,0.0,-33.4343
2021.0,12.0,4.0,21.0,20.0,0.0,-35.4871
2021.0,12.0,4.0,21.0,30.0,0.0,-34.2435
2021.0,12.0,4.0,22.0,0.0,0.0,-34.2576
2021.0,12.0,4.0,22.0,10.0,0.0,-32.6908
2021.0,12.0,4.0,22.0,20.0,0.0,-34.8254
2021.0,12.0,4.0,22.0,30.0,0.0,-34.0133
2021.0,12.0,4.0,22.0,40.0,0.0,-33.0482
2021.0,12.0,4.0,22.0,50.0,0.0,-34.9323
2021.0,12.0,4.0,23.0,0.0,0.0,-33.8121
2021.0,12.0,4.0,23.0,10.0,0.0,-34.5821
2021.0,12.0,4.0,23.0,40.0,0.0,-34.231
2021.0,12.0,4.0,23.0,50.0,0.0,-33.9731
2021.0,12.0,5.0,0.0,0.0,0.0,-32.6392
2021.0,12.0,5.0,0.0,10.0,0.0,-33.0508
2021.0,12.0,5.0,0.0,20.0,0.0,-32.7083
2021.0,12.0,5.0,0.0,30.0,0.0,-32.4879
2021.0,12.0,5.0,0.0,40.0,0.0,-32.5035
2021.0,12.0,5.0,0.0,50.0,0.0,-31.7249
2021.0,12.0,5.0,1.0,20.0,0.0,-33.8145
2021.0,12.0,5.0,1.0,30.0,0.0,-34.0546
2021.0,12.0,5.0,1.0,40.0,0.0,-32.5376
2021.0,12.0,5.0,1.0,50.0,0.0,-32.482
2021.0,12.0,5.0,2.0,0.0,0.0,-33.0232
2021.0,12.0,5.0,2.0,10.0,0.0,-32.1401
2021.0,12.0,5.0,2.0,20.0,0.0,-32.1869
2021.0,12.0,5.0,2.0,30.0,0.0,-32.3133
2021.0,12.0,5.0,3.0,0.0,0.0,-31.749
2021.0,12.0,5.0,3.0,10.0,0.0,-31.3508
2021.0,12.0,5.0,3.0,20.0,0.0,-32.9666
2021.0,12.0,5.0,3.0,30.0,0.0,-31.927
2021.0,12.0,5.0,19.0,30.0,0.0,-4.8098
2021.0,12.0,5.0,19.0,40.0,0.0,-3.691
2021.0,12.0,5.0,19.0,50.0,0.0,-3.3674
2021.0,12.0,5.0,20.0,0.0,0.0,-6.4433
